plate0-H3,2500000,0.9729264973530439,118.0
plate0-H3,5000000,0.97431362977225,236.0
plate0-H3,11738284,0.9752421035720581,374.0
plate0-H4,100000,0.046975072027997514,4.0
plate0-H4,250000,0.5653079049689091,10.0
plate0-H4,500000,0.9471632708160975,21.0
plate0-H4,1000000,0.9743386700536333,41.0
plate0-H4,2500000,0.9768221205349893,103.0
plate0-H4,5000000,0.9781477679068382,206.0
plate0-H4,8433006,0.9784961005340026,262.0
plate0-H5,100000,0.06609121951376733,5.0
plate0-H5,250000,0.6844411343892068,12.0
plate0-H5,500000,0.9613107818741089,24.0
plate0-H5,1000000,0.9713154899428561,48.0
plate0-H5,2500000,0.9734520953385161,119.0
plate0-H5,5000000,0.9746664250238193,238.0
