plate1-F12,0,None,None,nan,nan,0
plate1-F2,1635082,0.02119966381556224,0.0,0.11328755220332457,0.11088379705400986,16
plate1-F3,1633048,0.023200695619294852,0.0,0.10155182931616924,0.07802988378527942,16
plate1-F4,1903608,0.02021526458679507,0.0,0.08491291694416694,0.07631257631257632,4
plate1-F5,1662696,0.018282031099056923,0.0,0.06243454659558806,0.06349206349206349,8
plate1-F6,123334,0.0151340521290556,0.0,0.23076923076923073,0.23076923076923073,1
plate1-F7,389566,0.02118993640904331,0.0,0.2410076126274505,0.24242424242424243,15
plate1-F9,0,None,None,nan,nan,0
plate1-G10,27960,0.012203331776796174,0.0,nan,nan,0
plate1-G11,123292,0.014776870461696758,0.0,nan,nan,0
plate1-G12,6,0.0,0.0,nan,nan,0
plate1-G1,1869054,0.01866159667179903,0.0,0.04240226986128626,0.04240226986128626,2
plate1-G2,1627064,0.02124035187746067,0.0,0.07700316158328512,0.05555555555555558,17
plate1-G3,1551440,0.02227536531074797,0.0,0.08882443082980135,0.05341880341880345,20
plate1-G4,1869848,0.018381989052289514,0.0,0.11086309523809523,0.11086309523809523,2
plate1-G5,52454,0.013821196670242166,0.0,nan,nan,0
plate1-G6,1027678,0.020135381072257576,0.0,0.10400402067068733,0.0824915824915825,6
plate1-G7,1460164,0.02226838780974728,0.0,0.08575737489563609,0.032258064516129004,9
plate1-G8,3220,0.010528148486303712,0.0,nan,nan,0
plate1-G9,0,None,None,nan,nan,0
plate1-H10,0,None,None,nan,nan,0
plate1-H11,1023770,0.017123045153879288,0.0,0.04242859630790663,0.03448275862068961,3
plate1-H12,1468386,0.01789669770800479,0.0,0.12762424055573746,0.09090909090909094,13
plate1-H1,0,None,None,nan,nan,0
plate1-H2,1551290,0.024162589647938177,0.0,0.10606123331355646,0.04001600640256103,16
plate1-H3,1671640,0.019836876402152877,0.0,0.10088009505030182,0.09375,17
plate1-H4,1387760,0.025285770623263,0.0,0.12549641380792062,0.0969733232152239,26
